,date,account_value
59,2020-09-29,1044332.9750696069
60,2020-09-30,1053880.2685190088
61,2020-10-01,1054799.482620205
62,2020-10-02,1047837.1462953226
63,2020-10-03,1067127.1059753802
64,2020-10-04,1067110.93725626
65,2020-10-05,1067095.435707634
66,2020-10-06,1055964.6807458687
67,2020-10-07,1078034.553046791
68,2020-10-08,1079334.518735695
69,2020-10-09,1084961.8248344345
70,2020-10-10,1091535.5082161333
71,2020-10-11,1091526.0973725282
72,2020-10-12,1091517.1666636048
73,2020-10-13,1084422.6712955628
74,2020-10-14,1078664.5807416611
75,2020-10-15,1078163.8635228043
76,2020-10-16,1083630.637963173
77,2020-10-17,1065961.0430761874
78,2020-10-18,1065955.0324640656
79,2020-10-19,1065948.9882163163
80,2020-10-20,1072497.9236147844
81,2020-10-21,1077125.0402461626
82,2020-10-22,1084839.7777323152
83,2020-10-23,1085566.0776790467
84,2020-10-24,1058075.1609702837
85,2020-10-25,1058071.7835970689
86,2020-10-26,1058068.4299411965
87,2020-10-27,1051247.1232175448
88,2020-10-28,1018083.977055832
89,2020-10-29,1024627.2573121034
90,2020-10-30,1019779.3956559144
91,2020-10-31,1039689.3588440858
92,2020-11-01,1039689.3588440858
93,2020-11-02,1039689.3588440858
94,2020-11-03,1062312.0999634706
95,2020-11-04,1077923.9939840548
96,2020-11-05,1098841.5280881997
97,2020-11-06,1098920.811410782
98,2020-11-07,1131694.1456035043
99,2020-11-08,1130562.4576739392
100,2020-11-09,1130562.4576739392
101,2020-11-10,1130562.4576739392
102,2020-11-11,1130473.8302281038
103,2020-11-12,1125881.618577389
104,2020-11-13,1133074.335822926
105,2020-11-14,1143763.9251453402
106,2020-11-15,1143549.98995591
107,2020-11-16,1143437.1104778636
108,2020-11-17,1134056.4433579564
109,2020-11-18,1120366.3869760134
110,2020-11-19,1120093.302468842
111,2020-11-20,1112395.533274132
112,2020-11-21,1120966.5089124797
113,2020-11-22,1120952.173410454
114,2020-11-23,1120938.6397709048
115,2020-11-24,1133943.4436313899
116,2020-11-25,1127337.58397728
117,2020-11-26,1130188.7742854618
118,2020-11-27,1130174.3655578922
119,2020-11-28,1120726.3537375568
120,2020-11-29,1120715.5672934307
121,2020-11-30,1120704.7578106464
122,2020-12-01,1129865.2687471737
123,2020-12-02,1127945.406347466
124,2020-12-03,1131231.9086296314
125,2020-12-04,1142517.767061417
126,2020-12-05,1134990.2821686864
127,2020-12-06,1134981.885579178
128,2020-12-07,1134977.6746174549
129,2020-12-08,1140578.866971184
130,2020-12-09,1137965.2546495288
131,2020-12-10,1134686.7004182017
132,2020-12-11,1146089.1189561351
133,2020-12-12,1144943.0393557132
134,2020-12-13,1144732.7213851055
135,2020-12-14,1144522.7217278522
136,2020-12-15,1150526.4311386186
137,2020-12-16,1148662.818789776
138,2020-12-17,1156023.7482911225
139,2020-12-18,1150369.1039225503
140,2020-12-19,1146923.787356884
141,2020-12-20,1146899.954543274
142,2020-12-21,1146876.0237291032
143,2020-12-22,1139977.1444304008
144,2020-12-23,1142194.8245412598
145,2020-12-24,1144746.0275326385
146,2020-12-25,1154688.9766240616
147,2020-12-26,1154670.908863861
148,2020-12-27,1154653.2650452424
149,2020-12-28,1154635.7469647408
150,2020-12-29,1152837.9981222076
151,2020-12-30,1156469.0204339828
152,2020-12-31,1165348.9783524934
153,2021-01-01,1148078.3460819856
154,2021-01-02,1148055.0791709519
155,2021-01-03,1148031.5617522355
156,2021-01-04,1148008.221031723
157,2021-01-05,1150127.2650002136
158,2021-01-06,1161817.3786014405
159,2021-01-07,1169820.189128292
160,2021-01-08,1172975.9776658746
161,2021-01-09,1166836.2093430788
162,2021-01-10,1166826.3833492813
163,2021-01-11,1166816.557355484
164,2021-01-12,1162311.8741289903
165,2021-01-13,1160210.4842060395
166,2021-01-14,1157045.059526554
167,2021-01-15,1152760.544740818
168,2021-01-16,1157178.868759632
169,2021-01-17,1157174.2046963386
170,2021-01-18,1157169.5406330451
171,2021-01-19,1157165.3684725838
172,2021-01-20,1171114.9017461357
173,2021-01-21,1169668.7501909905
174,2021-01-22,1157747.5741740533
175,2021-01-23,1156589.8580228956
176,2021-01-24,1156371.711692299
177,2021-01-25,1156154.5083878404
178,2021-01-26,1156273.2364335787
179,2021-01-27,1138657.5880074236
180,2021-01-28,1152296.3529958688
181,2021-01-29,1130502.6611608774
182,2021-01-30,1139116.9623056452
183,2021-01-31,1139088.6567963334
184,2021-02-01,1139058.8962910157
185,2021-02-02,1153403.8953722802
186,2021-02-03,1149879.7437572328
187,2021-02-04,1159301.5311556093
188,2021-02-05,1166134.5886554339
189,2021-02-06,1172206.660123066
190,2021-02-07,1172186.9514804268
191,2021-02-08,1172167.660864132
192,2021-02-09,1173235.345502907
193,2021-02-10,1174350.019167065
194,2021-02-11,1176658.321651783
195,2021-02-12,1175139.125385048
196,2021-02-13,1173679.2194211122
197,2021-02-14,1173668.8744735948
198,2021-02-15,1173663.4873929217
199,2021-02-16,1173657.9747140275
200,2021-02-17,1175783.5334677163
201,2021-02-18,1174476.7352642938
202,2021-02-19,1164756.8092406273
203,2021-02-20,1164423.8033495676
204,2021-02-21,1164421.5351286966
205,2021-02-22,1164419.2669078256
206,2021-02-23,1166133.0782912332
207,2021-02-24,1178496.0200519983
208,2021-02-25,1158270.6778534623
209,2021-02-26,1142333.465033806
210,2021-02-27,1161722.8346209337
211,2021-02-28,1161720.681397484
212,2021-03-01,1161718.5281740343
213,2021-03-02,1156536.1480028
214,2021-03-03,1147642.5721969225
215,2021-03-04,1134604.4957770922
216,2021-03-05,1157719.8534621813
217,2021-03-06,1170159.8683927767
218,2021-03-07,1170156.4270020067
219,2021-03-08,1170152.9856112367
220,2021-03-09,1170414.151199837
221,2021-03-10,1183882.4499147264
222,2021-03-11,1189408.1073657305
223,2021-03-12,1194387.124023102
224,2021-03-13,1205161.1184718935
225,2021-03-14,1205151.59451363
226,2021-03-15,1205142.1190041392
227,2021-03-16,1201576.6479016154
228,2021-03-17,1206051.155281727
229,2021-03-18,1201888.3712898523
230,2021-03-19,1188305.433765034
231,2021-03-20,1193824.2254869118
232,2021-03-21,1193815.7305076104
233,2021-03-22,1193807.1895879023
234,2021-03-23,1187581.1700991709
235,2021-03-24,1188583.2358415034
236,2021-03-25,1193144.0032299273
237,2021-03-26,1210085.847858597
238,2021-03-27,1213832.89946196
239,2021-03-28,1213832.89946196
240,2021-03-29,1213832.89946196
241,2021-03-30,1206990.489092087
242,2021-03-31,1201043.7175924531
243,2021-04-01,1205954.7452871553
244,2021-04-02,1220944.3199484101
245,2021-04-03,1220944.3199484101
246,2021-04-04,1220944.3199484101
247,2021-04-05,1220944.3199484101
248,2021-04-06,1220682.420480942
249,2021-04-07,1221354.2910024873
250,2021-04-08,1218525.3504431
251,2021-04-09,1234796.3637487642
252,2021-04-10,1235224.9299719087
253,2021-04-11,1235224.9299719087
254,2021-04-12,1235224.9299719087
255,2021-04-13,1232990.092920517
256,2021-04-14,1236270.2011892549
257,2021-04-15,1243567.4075872651
258,2021-04-16,1252242.0382559053
259,2021-04-17,1245944.5346319429
260,2021-04-18,1245944.5346319429
261,2021-04-19,1245944.5346319429
262,2021-04-20,1245297.4267904512
263,2021-04-21,1257379.1611883393
264,2021-04-22,1249243.530824875
265,2021-04-23,1253830.2328588716
266,2021-04-24,1245495.7940618745
267,2021-04-25,1245495.7940618745
268,2021-04-26,1245495.7940618745
269,2021-04-27,1246850.9496481172
270,2021-04-28,1239588.185274338
271,2021-04-29,1249793.805269455
272,2021-04-30,1243791.0058462373
273,2021-05-01,1250151.305093979
274,2021-05-02,1250151.305093979
275,2021-05-03,1250151.305093979
276,2021-05-04,1251673.2104894868
277,2021-05-05,1252263.300066208
278,2021-05-06,1262564.6362249604
279,2021-05-07,1268174.5599386445
280,2021-05-08,1271252.4920828096
281,2021-05-09,1271252.4920828096
282,2021-05-10,1271252.4920828096
283,2021-05-11,1254622.4796926728
284,2021-05-12,1225421.4865286103
285,2021-05-13,1243374.6023046724
286,2021-05-14,1256348.938486313
287,2021-05-15,1251901.3916265718
288,2021-05-16,1251901.3916265718
289,2021-05-17,1251901.3916265718
290,2021-05-18,1242621.1963217012
291,2021-05-19,1240080.2187673799
292,2021-05-20,1248905.623010849
293,2021-05-21,1249983.9208090059
294,2021-05-22,1257233.3059866182
295,2021-05-23,1257233.3059866182
296,2021-05-24,1257233.3059866182
297,2021-05-25,1254555.6966573945
298,2021-05-26,1256279.938059067
299,2021-05-27,1266396.1220648042
300,2021-05-28,1270589.472635483
301,2021-05-29,1267979.0763876191
302,2021-05-30,1267979.0763876191
303,2021-05-31,1267979.0763876191
304,2021-06-01,1267979.0763876191
305,2021-06-02,1265064.9985067598
306,2021-06-03,1263093.5464727632
307,2021-06-04,1268035.7292577974
308,2021-06-05,1261134.724031662
309,2021-06-06,1261134.724031662
310,2021-06-07,1261134.724031662
311,2021-06-08,1260819.4411413423
312,2021-06-09,1256186.5778219453
313,2021-06-10,1260351.824777817
314,2021-06-11,1260922.4969122163
315,2021-06-12,1259424.3607733003
316,2021-06-13,1259424.3607733003
317,2021-06-14,1259424.3607733003
318,2021-06-15,1256333.5373174897
319,2021-06-16,1246204.7948553315
320,2021-06-17,1237693.2419912568
321,2021-06-18,1216590.8132879487
322,2021-06-19,1237184.986887192
323,2021-06-20,1237184.986887192
324,2021-06-21,1237184.986887192
325,2021-06-22,1238611.2150060884
326,2021-06-23,1234777.9026281587
327,2021-06-24,1245354.525659775
328,2021-06-25,1261730.788713669
329,2021-06-26,1260469.0870388336
330,2021-06-27,1260218.6632231942
331,2021-06-28,1259971.1938255918
332,2021-06-29,1259841.1739040297
333,2021-06-30,1262864.5044460904
334,2021-07-01,1269794.9534709966
335,2021-07-02,1278787.6969529302
336,2021-07-03,1272853.0547067334
337,2021-07-04,1272788.241506668
338,2021-07-05,1272722.3840005836
339,2021-07-06,1272655.1405811994
340,2021-07-07,1277944.1732824857
341,2021-07-08,1270551.7700410117
342,2021-07-09,1284923.6384056662
343,2021-07-10,1289572.8233007467
344,2021-07-11,1289541.9529655569
345,2021-07-12,1289512.5024249647
346,2021-07-13,1290078.0212559623
347,2021-07-14,1295735.1954236869
348,2021-07-15,1300413.6052794454
349,2021-07-16,1293551.820587467
350,2021-07-17,1263527.2784680212
351,2021-07-18,1263525.8771349753
352,2021-07-19,1263525.8771349753
353,2021-07-20,1282896.0589091147
354,2021-07-21,1291709.0943323935
355,2021-07-22,1294012.597513851
356,2021-07-23,1297915.107580837
357,2021-07-24,1299813.335657772
358,2021-07-25,1299813.335657772
359,2021-07-26,1299813.335657772
360,2021-07-27,1300876.017019924
361,2021-07-28,1292622.864424404
362,2021-07-29,1300874.3842226828
363,2021-07-30,1298819.712420162
364,2021-07-31,1297131.1750399435
365,2021-08-01,1297131.1750399435
