,date,account_value
157,2021-01-05,1140090.3081394953
158,2021-01-06,1158041.6975895686
159,2021-01-07,1168369.2760350031
160,2021-01-08,1174739.8897663874
161,2021-01-09,1175504.3129612727
162,2021-01-10,1175504.3129612727
163,2021-01-11,1175504.3129612727
164,2021-01-12,1185979.4058033747
165,2021-01-13,1185968.000293426
166,2021-01-14,1183513.835826568
167,2021-01-15,1176643.022708587
168,2021-01-16,1172727.6347920222
169,2021-01-17,1172727.6347920222
170,2021-01-18,1172727.6347920222
171,2021-01-19,1172727.6347920222
172,2021-01-20,1180441.0642353815
173,2021-01-21,1183451.480762176
174,2021-01-22,1177781.876262359
175,2021-01-23,1174212.156581573
176,2021-01-24,1174212.156581573
177,2021-01-25,1174212.156581573
178,2021-01-26,1171526.202411346
179,2021-01-27,1147949.0331608576
180,2021-01-28,1156210.5483967585
181,2021-01-29,1135859.830913238
182,2021-01-30,1145903.7021366877
183,2021-01-31,1145903.7021366877
184,2021-02-01,1145903.7021366877
185,2021-02-02,1167648.4029499812
186,2021-02-03,1169731.7271229548
187,2021-02-04,1188709.5351826472
188,2021-02-05,1195408.9484974665
189,2021-02-06,1206096.3705632014
190,2021-02-07,1206096.3705632014
191,2021-02-08,1206096.3705632014
192,2021-02-09,1200507.3281437678
193,2021-02-10,1205365.6158787531
194,2021-02-11,1205635.3651921076
195,2021-02-12,1207629.8808476252
196,2021-02-13,1216221.8906590266
197,2021-02-14,1216221.8906590266
198,2021-02-15,1216221.8906590266
199,2021-02-16,1216221.8906590266
200,2021-02-17,1222976.2345692439
201,2021-02-18,1222039.9983631892
202,2021-02-19,1220765.1786228938
203,2021-02-20,1216898.4673191828
204,2021-02-21,1216898.4673191828
205,2021-02-22,1216898.4673191828
206,2021-02-23,1211577.0671116633
207,2021-02-24,1224301.338901214
208,2021-02-25,1204867.5659138483
209,2021-02-26,1180617.958987884
210,2021-02-27,1206137.6494633479
211,2021-02-28,1206137.6494633479
212,2021-03-01,1206137.6494633479
213,2021-03-02,1199233.5865895075
214,2021-03-03,1194306.9854008479
215,2021-03-04,1178364.4739033503
216,2021-03-05,1195557.0263478083
217,2021-03-06,1209472.8588139338
218,2021-03-07,1209472.8588139338
219,2021-03-08,1209472.8588139338
220,2021-03-09,1212222.5595967097
221,2021-03-10,1232356.3143879694
222,2021-03-11,1239415.7034107966
223,2021-03-12,1249903.0306965632
224,2021-03-13,1259069.342090301
225,2021-03-14,1259069.342090301
226,2021-03-15,1259069.342090301
227,2021-03-16,1256017.6294285578
228,2021-03-17,1259023.8323399348
229,2021-03-18,1253990.8790394587
230,2021-03-19,1244653.0965534968
231,2021-03-20,1245564.4299885554
232,2021-03-21,1245564.4299885554
233,2021-03-22,1245564.4299885554
234,2021-03-23,1236383.2203556818
235,2021-03-24,1232343.4788548274
236,2021-03-25,1237671.6416889948
237,2021-03-26,1254708.5335118098
238,2021-03-27,1254868.4525028986
239,2021-03-28,1254868.4525028986
240,2021-03-29,1254868.4525028986
241,2021-03-30,1258017.872066192
