,date,account_value
68,2020-10-08,1061009.0208177343
69,2020-10-09,1063540.8943553816
70,2020-10-10,1072633.9143794142
71,2020-10-11,1072632.8541045652
72,2020-10-12,1072631.7602304807
73,2020-10-13,1067556.2879621778
74,2020-10-14,1063637.6859519277
75,2020-10-15,1063082.6619895636
76,2020-10-16,1068375.8930653501
77,2020-10-17,1054731.991837441
78,2020-10-18,1054726.3497115942
79,2020-10-19,1054720.7075857474
80,2020-10-20,1056897.314925843
81,2020-10-21,1049069.8983855138
82,2020-10-22,1058455.6337635312
83,2020-10-23,1057940.3416394887
84,2020-10-24,1033437.154560639
85,2020-10-25,1033434.2040894629
86,2020-10-26,1033431.2536182867
87,2020-10-27,1018502.398658177
88,2020-10-28,984546.2869180647
89,2020-10-29,989405.1032752196
90,2020-10-30,986189.5591754118
91,2020-10-31,1004613.0543650786
92,2020-11-01,1004613.0543650786
93,2020-11-02,1004613.0543650786
94,2020-11-03,1026152.4794940153
95,2020-11-04,1037945.7533655821
96,2020-11-05,1055069.9486437498
97,2020-11-06,1050054.6096198508
98,2020-11-07,1086854.342506314
99,2020-11-08,1085767.5069293675
100,2020-11-09,1085767.5069293675
101,2020-11-10,1085767.5069293675
102,2020-11-11,1084698.4563339772
103,2020-11-12,1080206.3756588595
104,2020-11-13,1089741.2093608326
105,2020-11-14,1105937.146569264
106,2020-11-15,1105716.0515425648
107,2020-11-16,1105683.824206795
108,2020-11-17,1101467.0136304477
109,2020-11-18,1087892.4327051318
110,2020-11-19,1088098.8154845128
111,2020-11-20,1082454.37801088
112,2020-11-21,1098588.9527688145
113,2020-11-22,1098565.4193058896
114,2020-11-23,1098549.5901804736
115,2020-11-24,1116363.8223011708
116,2020-11-25,1112259.0208559346
117,2020-11-26,1113750.841548714
118,2020-11-27,1113750.7154511113
119,2020-11-28,1101877.3278560184
120,2020-11-29,1101876.7674021
121,2020-11-30,1101876.2069481816
122,2020-12-01,1106195.8266803783
123,2020-12-02,1118065.7925813603
124,2020-12-03,1122868.6234963993
125,2020-12-04,1131166.2873348163
126,2020-12-05,1125145.7328041843
127,2020-12-06,1125145.7328041843
128,2020-12-07,1125145.7328041843
129,2020-12-08,1128639.844704514
130,2020-12-09,1132803.665432816
131,2020-12-10,1128589.4116583331
132,2020-12-11,1133811.7084074481
133,2020-12-12,1132677.9169183658
134,2020-12-13,1132454.2630372625
135,2020-12-14,1132230.8151082164
136,2020-12-15,1141224.4171776744
137,2020-12-16,1136711.278675607
138,2020-12-17,1141013.4960343717
139,2020-12-18,1133764.8520887273
140,2020-12-19,1137346.6601472676
141,2020-12-20,1137316.0376055005
142,2020-12-21,1137289.2578357672
143,2020-12-22,1127972.6036377538
144,2020-12-23,1134766.447283071
145,2020-12-24,1136449.925969442
146,2020-12-25,1142716.746835115
147,2020-12-26,1142708.559123731
148,2020-12-27,1142700.489498342
149,2020-12-28,1142692.4556048482
150,2020-12-29,1140030.9670525717
151,2020-12-30,1142929.7036802915
152,2020-12-31,1150924.7996294035
153,2021-01-01,1135816.991583055
154,2021-01-02,1135813.3762931684
155,2021-01-03,1135809.6651426633
156,2021-01-04,1135805.7898002714
157,2021-01-05,1145179.0367314238
158,2021-01-06,1168671.719743478
159,2021-01-07,1173488.7364988264
160,2021-01-08,1171841.4740816664
161,2021-01-09,1173017.736330072
162,2021-01-10,1173013.3138592162
163,2021-01-11,1173010.340102113
164,2021-01-12,1176111.883147157
165,2021-01-13,1171148.485983766
166,2021-01-14,1171601.589209474
167,2021-01-15,1167813.2178296216
168,2021-01-16,1171647.0175618299
169,2021-01-17,1171647.0175618299
170,2021-01-18,1171647.0175618299
171,2021-01-19,1171647.0175618299
172,2021-01-20,1175470.8218640455
173,2021-01-21,1172018.9295224317
174,2021-01-22,1164055.898394502
175,2021-01-23,1162891.84392151
176,2021-01-24,1162657.1889459281
177,2021-01-25,1162422.9334744965
178,2021-01-26,1160618.3114773154
179,2021-01-27,1138108.4414591729
180,2021-01-28,1147051.584251245
181,2021-01-29,1124023.154695585
182,2021-01-30,1129693.9060159812
183,2021-01-31,1129665.376488565
184,2021-02-01,1129642.1110392776
185,2021-02-02,1149143.996411653
186,2021-02-03,1150444.898356069
187,2021-02-04,1159336.113955545
188,2021-02-05,1162103.5546048866
189,2021-02-06,1174889.8552839255
190,2021-02-07,1174879.8547690024
191,2021-02-08,1174879.8547690024
192,2021-02-09,1174994.916643392
193,2021-02-10,1179007.5723952614
194,2021-02-11,1174792.7891654717
195,2021-02-12,1176121.1567913108
196,2021-02-13,1176424.3064721199
197,2021-02-14,1176423.5115092292
198,2021-02-15,1176422.6216676307
199,2021-02-16,1176421.7318260323
200,2021-02-17,1182597.5119253823
201,2021-02-18,1179715.99491559
202,2021-02-19,1181629.5788839813
203,2021-02-20,1186298.324374765
204,2021-02-21,1186296.1651573882
205,2021-02-22,1186294.001864389
206,2021-02-23,1187431.0631752678
207,2021-02-24,1203046.1891060194
208,2021-02-25,1187151.3184183517
209,2021-02-26,1170025.0942684417
210,2021-02-27,1192827.759073404
211,2021-02-28,1192826.2713292823
212,2021-03-01,1192824.718588266
213,2021-03-02,1190307.1674612022
214,2021-03-03,1191286.585521505
215,2021-03-04,1176688.1546705223
216,2021-03-05,1194655.8397253014
217,2021-03-06,1213464.189452932
218,2021-03-07,1213464.189452932
219,2021-03-08,1213464.189452932
220,2021-03-09,1210308.2986333824
221,2021-03-10,1233808.4274213768
222,2021-03-11,1239952.0870855309
223,2021-03-12,1258833.4750555016
224,2021-03-13,1270624.947883413
225,2021-03-14,1270624.947883413
226,2021-03-15,1270624.947883413
227,2021-03-16,1260792.0944593407
228,2021-03-17,1272754.199886129
229,2021-03-18,1272922.4487188316
230,2021-03-19,1266638.3413236595
231,2021-03-20,1267359.4983594872
232,2021-03-21,1267359.4983594872
233,2021-03-22,1267359.4983594872
234,2021-03-23,1249732.9975507713
235,2021-03-24,1251224.8268125511
236,2021-03-25,1262187.773891256
237,2021-03-26,1277087.9806097008
238,2021-03-27,1281925.8744543053
239,2021-03-28,1281925.8744543053
240,2021-03-29,1281925.8744543053
241,2021-03-30,1280296.7875059105
242,2021-03-31,1274933.3649785973
243,2021-04-01,1277141.7954481102
244,2021-04-02,1289258.5498699164
245,2021-04-03,1289250.0822981086
246,2021-04-04,1289241.6147263008
247,2021-04-05,1289234.0103358894
248,2021-04-06,1283921.4557586494
249,2021-04-07,1281798.330218946
250,2021-04-08,1283315.7479604317
251,2021-04-09,1293946.7471444984
252,2021-04-10,1293245.947149076
253,2021-04-11,1293245.947149076
254,2021-04-12,1293245.947149076
255,2021-04-13,1288122.570852079
256,2021-04-14,1294056.9353464027
257,2021-04-15,1302923.7896860023
258,2021-04-16,1310542.0332258584
259,2021-04-17,1306742.9119324738
260,2021-04-18,1306740.6384143464
261,2021-04-19,1306738.4161647658
262,2021-04-20,1294413.1491566864
263,2021-04-21,1308028.391381311
264,2021-04-22,1296556.2057146584
265,2021-04-23,1306218.050936399
266,2021-04-24,1304060.8557550483
267,2021-04-25,1304060.8557550483
268,2021-04-26,1304060.8557550483
269,2021-04-27,1302415.0527383857
270,2021-04-28,1294530.438785749
271,2021-04-29,1301750.6873666816
272,2021-04-30,1296617.650314527
273,2021-05-01,1309781.8118021064
274,2021-05-02,1309781.8118021064
275,2021-05-03,1309781.8118021064
276,2021-05-04,1314874.2582513862
277,2021-05-05,1322698.9714128547
278,2021-05-06,1334058.2320108162
279,2021-05-07,1346898.0353841835
280,2021-05-08,1350823.199860914
281,2021-05-09,1350819.520444307
282,2021-05-10,1350815.8410277
283,2021-05-11,1328294.9360060822
284,2021-05-12,1301759.0865745826
285,2021-05-13,1318963.4521055885
286,2021-05-14,1330335.8703411461
287,2021-05-15,1331631.637848867
288,2021-05-16,1331627.9181820427
289,2021-05-17,1331624.1466390472
290,2021-05-18,1319752.241788446
291,2021-05-19,1309271.9736259019
292,2021-05-20,1315036.8644974227
293,2021-05-21,1323011.6568160872
294,2021-05-22,1327156.3471403671
295,2021-05-23,1327154.624929071
296,2021-05-24,1327152.902717775
297,2021-05-25,1322042.8607012725
298,2021-05-26,1323408.5669810271
299,2021-05-27,1333413.1240107513
300,2021-05-28,1333422.2730738616
301,2021-05-29,1339400.7037875152
302,2021-05-30,1339400.7037875152
303,2021-05-31,1339400.7037875152
304,2021-06-01,1339400.7037875152
305,2021-06-02,1341554.409094522
306,2021-06-03,1342818.3420359588
307,2021-06-04,1347655.1606852508
308,2021-06-05,1340222.0559543625
309,2021-06-06,1340222.0559543625
310,2021-06-07,1340222.0559543625
311,2021-06-08,1340091.5517162338
312,2021-06-09,1333012.5170673386
313,2021-06-10,1330401.333958818
314,2021-06-11,1330989.3563361068
315,2021-06-12,1323216.7602405983
316,2021-06-13,1323215.498066938
317,2021-06-14,1323214.2358932777
318,2021-06-15,1321859.8530440652
319,2021-06-16,1310990.435207395
320,2021-06-17,1297999.5180676475
321,2021-06-18,1277717.0024926963
322,2021-06-19,1303829.0109591347
323,2021-06-20,1303816.451624357
324,2021-06-21,1303803.1989338812
325,2021-06-22,1305347.3449278541
326,2021-06-23,1302580.507364286
327,2021-06-24,1317207.6173295914
328,2021-06-25,1330131.8796989152
329,2021-06-26,1328801.7689098262
330,2021-06-27,1328536.5956133597
331,2021-06-28,1328271.6096501295
332,2021-06-29,1327633.2046610052
333,2021-06-30,1336951.1760286316
334,2021-07-01,1340746.0899483475
335,2021-07-02,1342209.2792369141
336,2021-07-03,1330775.2632682365
337,2021-07-04,1330725.002611048
338,2021-07-05,1330682.655148539
339,2021-07-06,1330640.366504931
340,2021-07-07,1334813.0617776436
341,2021-07-08,1327247.5607709526
342,2021-07-09,1345979.3269650214
343,2021-07-10,1352891.6126094079
344,2021-07-11,1352876.9459697974
345,2021-07-12,1352862.0405458778
346,2021-07-13,1344392.6128128914
347,2021-07-14,1343995.4916616997
348,2021-07-15,1348782.804661669
349,2021-07-16,1333705.9088224128
350,2021-07-17,1306990.2093791144
351,2021-07-18,1306976.1147225136
352,2021-07-19,1306962.9362527411
353,2021-07-20,1331069.0267014108
354,2021-07-21,1343238.8500424216
355,2021-07-22,1341270.7147680917
356,2021-07-23,1351931.0658945488
357,2021-07-24,1354585.82365605
358,2021-07-25,1354574.929719706
359,2021-07-26,1354562.8232068466
360,2021-07-27,1352695.2796603073
361,2021-07-28,1348750.780216002
362,2021-07-29,1352491.357682753
363,2021-07-30,1345423.6554037156
364,2021-07-31,1343209.2494999717
365,2021-08-01,1343208.4630186867
366,2021-08-02,1343207.2919669517
367,2021-08-03,1354507.6253395104
368,2021-08-04,1337700.61500532
369,2021-08-05,1348930.2978094276
370,2021-08-06,1355081.7336486457
371,2021-08-07,1350476.354777247
372,2021-08-08,1350470.8574401191
373,2021-08-09,1350465.3601029916
374,2021-08-10,1358678.883097361
375,2021-08-11,1369826.8035658707
376,2021-08-12,1369311.0513955825
377,2021-08-13,1367179.3427552627
378,2021-08-14,1371777.3644878105
379,2021-08-15,1371776.7519674858
380,2021-08-16,1371776.1680034432
381,2021-08-17,1357857.599594477
382,2021-08-18,1340094.1583865914
383,2021-08-19,1330020.9614832215
384,2021-08-20,1338076.986947821
385,2021-08-21,1346105.9935820221
386,2021-08-22,1346097.6170878967
387,2021-08-23,1346089.6471265242
388,2021-08-24,1348454.596307013
389,2021-08-25,1352092.850972502
390,2021-08-26,1343686.076923613
391,2021-08-27,1354817.3931009735
392,2021-08-28,1350427.3402942414
393,2021-08-29,1350419.7137358307
394,2021-08-30,1350411.2374440215
395,2021-08-31,1353174.0087053054
396,2021-09-01,1348368.125538527
397,2021-09-02,1354592.832362929
398,2021-09-03,1349694.4889791398
399,2021-09-04,1337195.06877529
400,2021-09-05,1337186.0264519332
401,2021-09-06,1337176.9841285767
402,2021-09-07,1337168.7939747833
403,2021-09-08,1335404.7430917725
404,2021-09-09,1329034.0191956772
405,2021-09-10,1323569.327673575
406,2021-09-11,1333761.6983297258
407,2021-09-12,1333758.0996892953
408,2021-09-13,1333754.5010488648
409,2021-09-14,1320164.3146703972
410,2021-09-15,1328051.3638705085
411,2021-09-16,1323702.4222569526
412,2021-09-17,1319287.191759562
413,2021-09-18,1298660.177113337
414,2021-09-19,1298653.862659983
415,2021-09-20,1298647.5673431496
416,2021-09-21,1296906.1655275978
417,2021-09-22,1312957.5855909828
418,2021-09-23,1332298.1889469398
419,2021-09-24,1332753.9486744178
420,2021-09-25,1341518.308564402
421,2021-09-26,1341518.308564402
422,2021-09-27,1341518.308564402
423,2021-09-28,1321741.3045513404
424,2021-09-29,1326464.2193858055
425,2021-09-30,1306786.4074503807
