,date,account_value
366,2021-08-02,1392488.3073998261
367,2021-08-03,1409141.088008957
368,2021-08-04,1400608.0460015107
369,2021-08-05,1407723.15147789
370,2021-08-06,1416996.794460373
371,2021-08-07,1414568.3987770844
372,2021-08-08,1414568.3987770844
373,2021-08-09,1414568.3987770844
374,2021-08-10,1427952.143188553
375,2021-08-11,1436550.5962334443
376,2021-08-12,1434035.648796158
377,2021-08-13,1430175.331153946
378,2021-08-14,1428439.9473496247
379,2021-08-15,1428439.9473496247
380,2021-08-16,1428439.9473496247
381,2021-08-17,1413416.0049477387
382,2021-08-18,1396453.7199059296
383,2021-08-19,1388869.208095627
384,2021-08-20,1398880.34219368
385,2021-08-21,1412010.5512963105
386,2021-08-22,1412010.5512963105
387,2021-08-23,1412010.5512963105
388,2021-08-24,1415530.4244805146
389,2021-08-25,1413937.020355301
390,2021-08-26,1398797.5696831513
391,2021-08-27,1413632.0735359956
392,2021-08-28,1407278.2791024018
393,2021-08-29,1407278.2791024018
394,2021-08-30,1407278.2791024018
395,2021-08-31,1405781.4973755646
396,2021-09-01,1402802.9722023774
397,2021-09-02,1413624.9095345307
398,2021-09-03,1406863.6946068574
399,2021-09-04,1393382.9363671113
400,2021-09-05,1393382.9363671113
401,2021-09-06,1393382.9363671113
402,2021-09-07,1393382.9363671113
403,2021-09-08,1381641.2064858247
404,2021-09-09,1383065.1826477814
405,2021-09-10,1369781.5807953645
406,2021-09-11,1384088.6418305207
407,2021-09-12,1384088.6418305207
408,2021-09-13,1384088.6418305207
409,2021-09-14,1372743.268539505
410,2021-09-15,1382438.9184113313
411,2021-09-16,1377297.7319756318
412,2021-09-17,1372521.3552513886
413,2021-09-18,1347928.348064499
414,2021-09-19,1347928.348064499
415,2021-09-20,1347928.348064499
416,2021-09-21,1346486.056671219
417,2021-09-22,1368143.4600029755
418,2021-09-23,1382445.4649201203
419,2021-09-24,1373996.4940796662
420,2021-09-25,1378938.5505142976
421,2021-09-26,1378938.5505142976
422,2021-09-27,1378938.5505142976
423,2021-09-28,1350894.7621994782
424,2021-09-29,1363830.708435135
425,2021-09-30,1339589.399070816
