,date,account_value
115,2020-11-24,1137446.2691443942
116,2020-11-25,1131695.8886512301
117,2020-11-26,1133563.8194449923
118,2020-11-27,1133563.8194449923
119,2020-11-28,1125867.060793259
120,2020-11-29,1125867.060793259
121,2020-11-30,1125867.060793259
122,2020-12-01,1132131.222788193
123,2020-12-02,1141771.4923728488
124,2020-12-03,1152526.6519874118
125,2020-12-04,1156654.853571274
126,2020-12-05,1152795.988298752
127,2020-12-06,1152795.988298752
128,2020-12-07,1152795.988298752
129,2020-12-08,1152255.0287421725
130,2020-12-09,1149346.326959946
131,2020-12-10,1145843.9931815646
132,2020-12-11,1139956.912744858
133,2020-12-12,1136687.8540824435
134,2020-12-13,1136687.8540824435
135,2020-12-14,1136687.8540824435
136,2020-12-15,1148993.522409775
137,2020-12-16,1143595.2768729709
138,2020-12-17,1145760.1880820773
139,2020-12-18,1137622.6779960177
140,2020-12-19,1137220.3528007052
141,2020-12-20,1137220.3528007052
142,2020-12-21,1137220.3528007052
143,2020-12-22,1129768.8441489718
144,2020-12-23,1135232.8660071872
145,2020-12-24,1136513.1868079684
146,2020-12-25,1139983.0451606296
147,2020-12-26,1139983.0451606296
148,2020-12-27,1139983.0451606296
149,2020-12-28,1139983.0451606296
150,2020-12-29,1137557.002703049
151,2020-12-30,1136383.8788779757
152,2020-12-31,1143769.4576972506
153,2021-01-01,1129944.129656174
154,2021-01-02,1129944.129656174
155,2021-01-03,1129944.129656174
156,2021-01-04,1129944.129656174
157,2021-01-05,1139051.8286460422
158,2021-01-06,1162117.5146888278
159,2021-01-07,1173046.5778068088
160,2021-01-08,1174748.3005164645
161,2021-01-09,1174577.3659537814
162,2021-01-10,1174577.3659537814
163,2021-01-11,1174577.3659537814
164,2021-01-12,1178374.3650611422
165,2021-01-13,1173999.5036338351
166,2021-01-14,1169648.3083289645
167,2021-01-15,1166899.1207831881
168,2021-01-16,1169772.132616379
169,2021-01-17,1169772.132616379
170,2021-01-18,1169772.132616379
171,2021-01-19,1169772.132616379
172,2021-01-20,1174160.5722754977
173,2021-01-21,1174775.1904319308
174,2021-01-22,1166076.760477402
175,2021-01-23,1160317.7327903293
176,2021-01-24,1160317.7327903293
177,2021-01-25,1160317.7327903293
178,2021-01-26,1152379.8793509982
179,2021-01-27,1117889.840669968
180,2021-01-28,1133441.7917426608
181,2021-01-29,1117919.1135734103
182,2021-01-30,1123175.1831916354
183,2021-01-31,1123175.1831916354
184,2021-02-01,1123175.1831916354
185,2021-02-02,1142713.745180466
186,2021-02-03,1147564.8268378756
187,2021-02-04,1153139.5963233493
188,2021-02-05,1153453.7632468722
189,2021-02-06,1160768.4783423922
190,2021-02-07,1160768.4783423922
191,2021-02-08,1160768.4783423922
192,2021-02-09,1164682.0402854464
193,2021-02-10,1166528.073961594
194,2021-02-11,1165270.170168259
195,2021-02-12,1162969.5498984836
196,2021-02-13,1168210.2955802463
197,2021-02-14,1168210.2955802463
198,2021-02-15,1168210.2955802463
199,2021-02-16,1168210.2955802463
200,2021-02-17,1176577.212053635
201,2021-02-18,1174187.8816321872
202,2021-02-19,1178599.6768439792
203,2021-02-20,1177655.259683945
204,2021-02-21,1177655.259683945
205,2021-02-22,1177655.259683945
206,2021-02-23,1174563.082857468
207,2021-02-24,1190469.564295151
208,2021-02-25,1170748.2422660373
209,2021-02-26,1160157.963236191
210,2021-02-27,1182286.2239402316
211,2021-02-28,1182286.2239402316
212,2021-03-01,1182286.2239402316
213,2021-03-02,1176706.595117905
214,2021-03-03,1174691.7710135959
215,2021-03-04,1161981.5238898776
216,2021-03-05,1185001.6973823092
217,2021-03-06,1197132.3924430392
218,2021-03-07,1197132.3924430392
219,2021-03-08,1197132.3924430392
220,2021-03-09,1204993.7980674289
221,2021-03-10,1226482.2409995578
222,2021-03-11,1235012.374376633
223,2021-03-12,1259657.5119117282
224,2021-03-13,1270120.6038306735
225,2021-03-14,1270120.6038306735
226,2021-03-15,1270120.6038306735
227,2021-03-16,1261225.81947551
228,2021-03-17,1272790.625635483
229,2021-03-18,1269397.2014640353
230,2021-03-19,1266766.7303184054
231,2021-03-20,1267138.7817710422
232,2021-03-21,1267138.7817710422
233,2021-03-22,1267138.7817710422
234,2021-03-23,1252878.9940284274
235,2021-03-24,1254955.5515616916
236,2021-03-25,1264489.4200309298
237,2021-03-26,1284454.314760544
238,2021-03-27,1290518.692003586
239,2021-03-28,1290518.692003586
240,2021-03-29,1290518.692003586
241,2021-03-30,1288069.9495795749
242,2021-03-31,1286714.3819907687
243,2021-04-01,1286796.4861472629
244,2021-04-02,1305129.8209174655
245,2021-04-03,1305129.8209174655
246,2021-04-04,1305129.8209174655
247,2021-04-05,1305129.8209174655
248,2021-04-06,1296117.4456122897
249,2021-04-07,1295913.0897010348
250,2021-04-08,1293855.4791816256
251,2021-04-09,1306071.438867905
252,2021-04-10,1303074.2878440402
253,2021-04-11,1303074.2878440402
254,2021-04-12,1303074.2878440402
255,2021-04-13,1300881.7694037936
256,2021-04-14,1300695.1812385104
257,2021-04-15,1312589.6516669772
258,2021-04-16,1318451.9383796237
259,2021-04-17,1311264.532327988
260,2021-04-18,1311264.532327988
261,2021-04-19,1311264.532327988
262,2021-04-20,1297899.984835007
263,2021-04-21,1309047.588892319
264,2021-04-22,1296104.3832191012
265,2021-04-23,1306080.737367966
266,2021-04-24,1301564.2674735568
267,2021-04-25,1301564.2674735568
268,2021-04-26,1301564.2674735568
269,2021-04-27,1303607.5653861545
270,2021-04-28,1298567.862871506
271,2021-04-29,1309107.345545151
272,2021-04-30,1302743.9793189547
273,2021-05-01,1315044.4566443942
274,2021-05-02,1315044.4566443942
275,2021-05-03,1315044.4566443942
276,2021-05-04,1321523.2208961032
277,2021-05-05,1326060.3220160983
278,2021-05-06,1335786.9978278659
279,2021-05-07,1349329.5822165988
280,2021-05-08,1351678.803560593
281,2021-05-09,1351678.803560593
282,2021-05-10,1351678.803560593
283,2021-05-11,1327376.4815162204
284,2021-05-12,1299329.2114966891
285,2021-05-13,1314516.9967597506
286,2021-05-14,1325806.2062629245
287,2021-05-15,1325966.8829902194
288,2021-05-16,1325966.8829902194
289,2021-05-17,1325966.8829902194
290,2021-05-18,1316720.7385810397
291,2021-05-19,1305318.6499579928
292,2021-05-20,1309150.644335129
293,2021-05-21,1317046.0341971896
294,2021-05-22,1322549.711473801
295,2021-05-23,1322549.711473801
296,2021-05-24,1322549.711473801
297,2021-05-25,1323187.1252540133
298,2021-05-26,1325184.0094474338
299,2021-05-27,1336155.0934241794
300,2021-05-28,1333541.935289719
301,2021-05-29,1334937.2144416354
302,2021-05-30,1334937.2144416354
303,2021-05-31,1334937.2144416354
304,2021-06-01,1334937.2144416354
305,2021-06-02,1337003.2964347384
306,2021-06-03,1333603.310251572
307,2021-06-04,1334223.7125419162
308,2021-06-05,1326400.0591758273
309,2021-06-06,1326400.0591758273
310,2021-06-07,1326400.0591758273
311,2021-06-08,1328553.3542426608
312,2021-06-09,1316677.3250754855
313,2021-06-10,1315861.573442795
314,2021-06-11,1313377.5196326755
315,2021-06-12,1308515.6540931247
316,2021-06-13,1308515.6540931247
317,2021-06-14,1308515.6540931247
318,2021-06-15,1307634.4449866794
319,2021-06-16,1297676.4103034518
320,2021-06-17,1285289.9322684787
321,2021-06-18,1268865.4055732272
322,2021-06-19,1293755.6996711276
323,2021-06-20,1293755.6996711276
324,2021-06-21,1293755.6996711276
325,2021-06-22,1298491.430979111
326,2021-06-23,1295159.57413707
327,2021-06-24,1308241.517031052
328,2021-06-25,1324081.1847175143
329,2021-06-26,1312944.0343345187
330,2021-06-27,1312944.0343345187
331,2021-06-28,1312944.0343345187
332,2021-06-29,1311066.699312546
333,2021-06-30,1318227.9566367648
334,2021-07-01,1326247.891374924
335,2021-07-02,1330933.4594748996
336,2021-07-03,1322137.9014609836
337,2021-07-04,1322137.9014609836
338,2021-07-05,1322137.9014609836
339,2021-07-06,1322137.9014609836
340,2021-07-07,1324791.9438422702
341,2021-07-08,1318996.8348029635
342,2021-07-09,1334103.5625480197
343,2021-07-10,1337634.0301917575
344,2021-07-11,1337634.0301917575
345,2021-07-12,1337634.0301917575
346,2021-07-13,1326144.8291953586
347,2021-07-14,1319873.4378684543
348,2021-07-15,1323433.70203624
349,2021-07-16,1310552.7180961154
350,2021-07-17,1282080.4263633273
351,2021-07-18,1282080.4263633273
352,2021-07-19,1282080.4263633273
353,2021-07-20,1305076.5494788669
354,2021-07-21,1318890.6013968966
355,2021-07-22,1319967.6646903537
356,2021-07-23,1329864.1002295993
357,2021-07-24,1332508.9946692965
358,2021-07-25,1332508.9946692965
359,2021-07-26,1332508.9946692965
360,2021-07-27,1328354.5818885348
361,2021-07-28,1328372.9069007419
362,2021-07-29,1335951.170557358
363,2021-07-30,1327933.8441489718
364,2021-07-31,1325870.4697364352
365,2021-08-01,1325870.4697364352
366,2021-08-02,1325870.4697364352
367,2021-08-03,1339782.0612128756
368,2021-08-04,1329591.6980460666
369,2021-08-05,1332917.039659836
370,2021-08-06,1336240.654062607
371,2021-08-07,1330880.7053550265
372,2021-08-08,1330880.7053550265
373,2021-08-09,1330880.7053550265
374,2021-08-10,1340916.7154029391
375,2021-08-11,1352212.4050239108
376,2021-08-12,1348206.8245185397
377,2021-08-13,1346618.045343735
378,2021-08-14,1351110.291399338
379,2021-08-15,1351110.291399338
380,2021-08-16,1351110.291399338
381,2021-08-17,1334518.822069504
382,2021-08-18,1320761.675661423
383,2021-08-19,1317082.8307670138
384,2021-08-20,1326504.672182419
385,2021-08-21,1335038.7829917453
386,2021-08-22,1335038.7829917453
387,2021-08-23,1335038.7829917453
388,2021-08-24,1336031.2618049167
389,2021-08-25,1335760.7019904635
390,2021-08-26,1322152.2920478366
391,2021-08-27,1332079.589937546
392,2021-08-28,1329391.455072739
393,2021-08-29,1329391.455072739
394,2021-08-30,1329391.455072739
395,2021-08-31,1327213.153169968
396,2021-09-01,1323564.3035071872
397,2021-09-02,1338408.8736136935
398,2021-09-03,1335277.8943274997
399,2021-09-04,1325187.375307419
400,2021-09-05,1325187.375307419
