,date,account_value
165,2021-01-13,1163200.7267922484
166,2021-01-14,1166420.3334359252
167,2021-01-15,1158616.012509259
168,2021-01-16,1165987.2026337706
169,2021-01-17,1165987.2026337706
170,2021-01-18,1165987.2026337706
171,2021-01-19,1165987.2026337706
172,2021-01-20,1171141.5427559935
173,2021-01-21,1163972.4511651122
174,2021-01-22,1165859.3602952086
175,2021-01-23,1169631.463894757
176,2021-01-24,1169631.463894757
177,2021-01-25,1169631.463894757
178,2021-01-26,1182368.4983872497
179,2021-01-27,1162368.9393014037
180,2021-01-28,1175672.2817277038
181,2021-01-29,1149946.7446450316
182,2021-01-30,1154457.372754048
183,2021-01-31,1154457.372754048
184,2021-02-01,1154457.372754048
185,2021-02-02,1165900.7901124465
186,2021-02-03,1165612.446721028
187,2021-02-04,1180828.8450898635
188,2021-02-05,1190234.0405702102
189,2021-02-06,1197879.2339982498
190,2021-02-07,1197879.2339982498
191,2021-02-08,1197879.2339982498
192,2021-02-09,1199487.1191911208
193,2021-02-10,1202757.20287032
194,2021-02-11,1202708.4432801711
195,2021-02-12,1205524.897892903
196,2021-02-13,1208194.7705430496
197,2021-02-14,1208194.7705430496
198,2021-02-15,1208194.7705430496
199,2021-02-16,1208194.7705430496
200,2021-02-17,1209418.7754792678
201,2021-02-18,1210118.9963044631
202,2021-02-19,1203898.0453080642
203,2021-02-20,1206218.5338410842
204,2021-02-21,1206218.5338410842
205,2021-02-22,1206218.5338410842
206,2021-02-23,1204136.7232560623
207,2021-02-24,1222706.5880860793
208,2021-02-25,1205910.6325349319
209,2021-02-26,1176958.074154805
210,2021-02-27,1191949.8022050369
211,2021-02-28,1191949.8022050369
212,2021-03-01,1191949.8022050369
213,2021-03-02,1186540.492878865
214,2021-03-03,1176806.7051057327
215,2021-03-04,1158451.3634843337
216,2021-03-05,1176581.6630372512
217,2021-03-06,1189267.458805989
218,2021-03-07,1189267.458805989
219,2021-03-08,1189267.458805989
220,2021-03-09,1188251.3224839675
221,2021-03-10,1205151.894566487
222,2021-03-11,1208743.0673951614
223,2021-03-12,1214175.3334092605
224,2021-03-13,1222409.371243428
